index,prediction
1010,"['OttLite', 'wellness series', 'LED Lamp with Wireless Charging', 'and Rainbow Colour Changing Base', 'Lampe a DEL dotee chargement sans fil', 'et base a changement de couleur arc-en-ciel', 'Technical Specifications', 'Caracteristiques techniques', 'FLEXIBLE NECK', 'LED Life-40,000 hours', 'Autonomie DEL-40 000 heures', 'Adjusts light angle', 'Colour Modes-2700K.4000K.5000K', 'Modes couleur-2700K,4000K.5000 K', 'Adjusts shade height', 'Brightness Settings-3 per Colour Mode', ' Parametres de luminosite- trois par mode couleur', 'COL FLEXIBLE', 'Clock Brightness Settings-3', ""Parametres de luminosite de I'horloge-3"", 'Programmable Alarms-3', 'Alarmes programmables-3', ""Reglage de I'angle"", 'Colour Changing Modes-4', 'Modes de changement de couleur-4', 'de la lampe', 'Heighi Adjusiment-Flexible Neck', 'Reglage de la hauteur- col flexible', 'Reglage de la hauteur', 'Base Diameter-15.3 cm', 'Diametre de la base-15,3 cm', ""de l'abat-jour"", 'Wireless Charging-up to 5W', ""Charge sans fl-jusqu'a5W"", 'USB Pori-5V.2.1A', 'Port USB-5V.2,1A', 'ClearSun', 'Healthier by Design', 'LED Technology', 'Eyestrain is far more prevalent than we think-3 out of 4 people suffer from', 'CAUTION Battery Safety:', 'This product contains a button', 'CR2032', 'battery.If swallowedit could', '3V', 'cause severe injury or death', 'the gold standard for balanced light to help you see and feel better.', 'in just 2 hours.Seek medical', 'attention immediately.', 'ClearSun LED technology is the first of its kind and only available from OttLite.This revolutionary LED', 'ATTENTION!Securite de la batterie', 'formulation provides unparalleled light output, close to the natural spectrum of the sun- reducing', 'Cette lampe utilise une pile bouton.Lingestion de', 'eyestrain and delivering advanced colour rendering.', 'cette derniere peut causer de graves blessures', 'ou entrainer la mort dans un delai de deux', 'heures.Consultez un medecin immediatement.', 'Produit plus sain par sa conception', 'en souffrent chaque jour.Des signes tels que les yeux qui demangent bralent et sont fatigues sont', 'des indicateurs cles quun eclairage sain pour nos yeux nest pas utilise.La serie Wellness dOttlite', 'USB', 'avec technologie DEL ClearSun est la reterence en matiere de lumiere equilibree qui vous permet', 'de mieux voir et de vous sentir mieux.', 'Ottite.Cette formulation DEL revolutionnaire offre un fux lumineux inegale, se rapprochant du spectre', 'Ottite Technologies nc.', '1715N.Wesshore Blvd.Suite 950', 'naturel du soleil, reduisant ainsi la fatigue oculaire et offrant un rendu des couleurs avance.', 'Tampa.FL 33607 USA', ""The'Qi'symbol is a trademark of the Wireless Power Consortium"", 'Imporied by/Importe par', 'Costco Wholesale Canada Ltd', 'Le symboleQest une morque de commerce du', 'ITM./ART.2702705', '415 W.Hunt Club Road', 'Wireless Power Consortium.', 'Ottawa,Ontario', 'K2E 1C5,Canada', 'This product works witn mobile phones thot have integrated', '1-800-463-3783', 'wireless charging capablities', 'www.costco.ca', 'faisant atiaire au Quebec sous le nom les Entrepots Costco', 'Cet appare onctionne avec les tlephones mobles ayant', 'MADE IN CHINA /FABRIQUE ENCHINE', 'des capacites de charge sans fl integrees']"
1011,"['GOURMET', 'BLEND', 'ROASTED GROUND COFFEE', 'NETWT120z.(340g']"
1012,"['11bs Weight', '35L Capacity', '30.5cm / 12""', 'Sporfsvew', 'Upgraded Width', ""45.7cm / 18'"", '10""', '79cm/31""- 130cm/51\'', 'Padded Strap']"
1013,"['MIXER MELTS', 'BLESS YOUER HEART', 'E', 'R', 'E', 'F', 'Jyler', 'R', 'CANQLE COMPANY', 'Experience the Difference', 'R', '0382114201', 'N', 'G', 'NET WEIGHT 1.9OZ', 'FOCUSED ON FRAGRANCE']"
1014,"['UM', 'POP!', '03', 'HALLOWEEN', 'MOVIES', 'ENTERTAINMENT EARTH', 'EXCLUSIVE', 'LIMITED EDITION', 'MICHAEL MYERS', 'VINYL FIGURE /FIGURINE EN VINYLE', 'FIGURA DE VINIL', 'ATTENTIONETFFEADVERTENCAPELGDS', 'WARNING.KNHAZAR']"
1015,"['Overall Length:8.66/22 cm', 'EMHTili', 'Blade Length:3.93/10 cm', 'ClosedLength:4.72/12cm', 'Item:Cool Folding Pocket Knife', 'BadeStainless Steel/Black Coated', 'Handle:G10 Scales', 'BladeHardness:58-60 HRC', 'Blade Length:3.93(10cm)', 'Closed Length:4.7212cm)', 'Overall Length:8.66""(22cm)', 'Net Weight~ 6 oz (170g)']"
1016,"['Hohe', 'Qualitat', '18W', 'IP44', '220V-240V', 'CRI80+', '25000H', 'Energiesparend', '23cm', 'Einfachinstallieren', '4000K', '3.2cm']"
1017,"['Hohe', 'Qualitat', '18W', 'IP44', '220V-240V', 'CRI80+', '25000H', 'Energiesparend', '23cm', 'Einfachinstallieren', '4000K', '3.2cm']"
1018,"['Unsere', 'Andere', '18W LED=100W GIuhIampe']"
1019,"['DUCKDALBEN', 'zu vereinen', 'HALTBARKEIT', 'Mindestens haltbar biss. Boder', 'Bitte kuhl und verschlossen', 'halb zwei Wochen (gemahlen', 'konsumieren.', 'GEEIGNET FUR', 'Aeropress, Bayreuther', 'Kanne', 'French', 'Siebtrager, Vollautomat.', '500g', 'DUCKUALB']"
1020,"['All In One', 'MASTER TONIC', 'Directions: Take 1oz to 2oz in the morning when', 'you awake, swish it around your mouth like a', 'mouthwash hold for 30 seconds & then swallow', 'Take 1oz to 2oz at night before bedtime, swish', 'around your mouth like mouthwash,hold for 30', 'seconds & then swallow', 'Ingredients: Apple Cider Vinegar w/Mother,', 'Lemon Juice, Honey, Water (sediment, carbon', 'filtration, reverse osmosis & ultraviolet', 'disinfection), Ginger, Cayenne Pepper, Cloves', 'Turmeric, Cinnamon.', 'Taste: ginger/spicy. Taste disappears', 'All In One', 'from mouth and throat', 'within seconds']"
1021,"['Csloeres', 'TotalPat', 'On', 'Saturated Fat:', 'Potyunsaturated Fut', 'Monounssturated Fal.', 'O.F', 'Chelestsrol', 'Sodluo', 'Deter Fibar', '0.3', 'SuFar', 'O.ng', 'SHAKE WELL BEFORE USING', 'prectionsTaike 1 oz to 2oz when you', 'sround like a mouthwash,', '30 seconds then swallow.', 'EFRIGERATRE AFTER OPEN', 'ME', 'MIO MASTER TON', '6612 Woedbine Road', 'WoodbineMD21797', '410-864-6393']"
1022,"['Specification:', '-Material:plastic+ metal', '-Water resistance of LED lights:IP44', 'Colors:3 types of kelvin, Warm White/White/Cold White', '-Brightness:Stepless dimming', '-Lumen:200lm', '-Light battery:Rechargeable battery(x1,Built-in,non-replaceable)', '-Charging time:4-5 hours Via USB,full of day under good sunlight', 'Battery autonomy for information only): 6 h at full brightness (100%)', '-Charger voltage:5V2A or 1A', 'Solar panel:1W', '-tipsSolar charging is only used as a charging method, there is no automaticlly lighting', 'up function at night, because the product light lumen is too large (2oolm), if it automatically', 'lights up at night, it will reduce the working time and reduce the experience value when you', 'want to use it.']"
1023,"['Weight:440 g', '19cm/7.48inch', 'FOREVER YOUKG', 'cesign trom pely', '15.5cm/6.1inch']"
1024,"['FutterzusatzmittelfurTiere', '100% Naturliches Balance OL', 'Dosierungsempfehlung', 'PTARNXVA', 'HEALTH', 'Gewicht', 'empf.Tagesdosierung', '0-5kg', '3-5 Tropfen pro Tag', '5-10kg', '5 - 7 Tropfen pro Tag', '10-20kg', '7-10 Tropfen pro Tag', 'ab 20kg', '15 Tropfen pro Tag', 'WURM', 'BALANCE OL', 'FUTTERZUSATZMITTEL', 'FUR HAUSTIERE', '50ML']"
1025,"['10 cm', 'E27', 'MAX 60W', '(BULB NOT INCLUDED)', 'Chain adjustable', 'cm', 'Specification', 'Color:', 'Bronze', 'Glass Type:', 'Water ripple glass', 'cm', 'Housing Material:', 'Aluminum', 'Voltage:', '110-240V', 'Maximum Wattage:', '60W', 'Bulb Base:', 'E27', 'Note:', 'Bulb are not included', '19 cm']"
1026,"['10 cm', 'E27', 'MAX 60W', '(BULB NOT INCLUDED)', 'Chain adjustable', 'cm', 'Specification', 'Color:', 'Bronze', 'Glass Type:', 'Water ripple glass', 'cm', 'Housing Material:', 'Aluminum', 'Voltage:', '110-240V', 'Maximum Wattage:', '60W', 'Bulb Base:', 'E27', 'Note:', 'Bulb are not included', '19 cm']"
1027,"['FRUITFASTE', 'ELDERBERRY', 'Juice Concentrate', '1Quart-32fl.oz.946 ml)']"
1028,"['WASHINGINSTRUCTION', 'No Bleaching', 'SAMSUNG', '303', '0.00.0', 'Low Ironing', 'Tumble Dry', 'MachineWashable']"
1029,"['CPTT', 'FITMENTE', '2003-2015 for Chevrolet', 'Express', '2003-2015 for GMC Savana']"
1030,"['1', 'oz/28', 'g', 'W.L']"
1031,['TM']
1032,"['C', '1oz/28g', 'TM']"
1033,"['1', ' oz|28g', 'TM']"
1034,"['1oz/28g', 'TM']"
1035,"['oz128g', 'TM']"
1036,"['1oz/28g', 'TM']"
1037,"[""NATURE'S BOUNTY"", 'Calcium', '1200mg', 'Plus25mcg (1,000 )', 'Vitamin D3', 'Per Serving', '120 Rapid Release Softgels', 'MINERAL SUPPLEMENT']"
1038,"['Eight hearts', 'Eight arrow', 'Bottom effect', 'Top effect', 'Copper platinum', '6.617cm', '-', '0.31""8mm)', '0.15""4mm)', 'Cubic zirconia', 'Process:inlaid not pasted)', 'Weight:14.4G']"
1039,"['Size:6.69*3.54*1.97in', 'Weight:2.64lbs', '90mm/3.54in', 'Charging Indicator:', 'DC Output Wire:', 'LED1:Red PowerOn', 'LED2:Red Charging', 'MODEL:WA500', 'BrownRed wire:DC(+', 'LED2:GreenCharged', 'BlueBlackwire:DC(-)', 'For Battery:oLi-ionoLiFeP040Lead Acid', 'WADUKS', 'AC Input:0100~120Vo200~240V 50~60Hz', 'Caution:', 'DC Output:', 'Do not expose to water,volatile gas or opened flame.', '214', 'The case of the charger is the heat sink, do not coverit.', 'EFC', 'BATTERY CHARGER', 'Made In China', '50mm/1.97in', '170mm/6.69in']"
1040,"['Weight:479g', 'Volume:300ml/cavity', '2.4in', '6.6in', '10.4in']"
1041,"['Stainless Steel', '15mm', 'Cubic zirconia', '9mm', 'Weight: 7.2g (About)', 'Series: Necklace', 'CZ:7x7mm', 'Chain length:45+5cm', 'Notice:Manual measurement,there may be a little tiny difference!']"
1042,"['Life Solution', 'DMSO-Gel', '35%', 'Dimethylsulfoxid', '60%', 'Aloe Vera', '200n']"
1043,"['Life Solution', 'DMsO Ge - mit Aloe Vera', 'Vorteile auf einen Blick', 'Hochste Qualitat:DMsO in', '99,9% Reinheit entspr.Ph.Eur.', 'Life Solution', 'Sehr Ergibig:', 'D0000', 'DMSO-Gel', 'Vorratsmenge von 200 ml', '35%', 'JDimethylsulfoxid', '60%', 'Optimal Kombiniert:', 'Aloe Vera', '35% DMs0 mit 60%Aloe Vera', 'DMsO als Gel,damit es dort', 'bleibt wo Sie es auftragen']"
1044,"['Life Solution', 'Bei uns immer..', 'mit personlichem', 'Kundensupport', 'Life Solution', 'DMSO-Gel', 'Alle Produkte', 'Made in Germany', '35%', 'IDimethylsulfoxid', '60%', 'Aloe Vera', 'Hochste Rohstoff', 'Qualitat']"
1045,['KNIFE']
1046,"['TEABLOOM', 'TEABLOOM', 'COLLECTION']"
1047,"['HERBAL TEA', 'HERBAL TEA', 'HERBALTEA', 'RASPBERRY', 'CHAMOMILE', 'SAHARA', 'HIBISCUS', 'CITRUS', 'APPLE', 'BLOOM', 'PETALS', 'SPICE', 'ORGANIC', 'ORGANIC', 'ORGANIC', 'Sweet berries balanced with tangy', 'Sunny Egyptian chamomile', 'A rich, rooibos blend of', 'hibiscus in a deep red infusion.', 'brightened by herbs and flowers.', 'harvest apple and spices.', '80Z', '1-2', '208F', '5-7', 'CAFFEINE', '80Z', '1-2', '208F', '5-7', 'CAFFEINE', '8OZ', '1-2', '208F', '5-7', 'CAFFEINE', '(240ML)', 'TEASPOONS', '98C', 'MIN', 'FREE', '(240ML)', 'TEASPOONS', '98C', 'MIN', 'FREE', '(240ML)', 'TEASPOONS', '98C', 'MIN', 'FREE', 'WATER', 'WATER', 'WATER', 'INGREDIENTS(ORGANIC):APPLEPIECES,ROSEHIPSHELLS,HIBISCUS', 'INGREDIENTS (ORGANIC):CHAMOMILEFLOWERS LEMONGRASS', 'INGREDIENTS(ORGANIC):ROOIBOS,CINNAMON,HIBISCUS,APPLE', 'LICORICE ROOTORANGE PEEL,RASPBERRIES,NATURALFLAVORS.', 'HIBISCUSROSEHIPSHELLSPEPPERMINTLEAVESLEMONVERBENA', 'PIECES,CINNAMONCLOVE BUDS,NATURALFLAVORS,STRAWBERRY', 'LICORICE ROOT,LEMONOIL,NATURALFLAVORS', 'PIECES,RASPBERRIES.', 'USDA', 'K', 'USDA', 'K', 'USDA', 'ORGANIC', 'ORGANIC', 'ORGANIC', 'KOSHER', 'KOSHER', 'KOSHER', 'PARVE', 'MARVE', 'PARVE', 'MRMDO', 'MRMDO']"
1048,"['TEABLOOM', 'TEABLOOM', ""MOTHER'S BOUQUET COLLECTION"", 'ianic herbaltea assortmeni', 'sithfulbi', 'nfusions for a truly', 'TEABLOOM', 'OR', ""Healthfulblends of'natura"", 'caffeine-free herbal infusions for a truly calming and rejuvenating', 'erience', 'SAHARA APPLE', '3LOOSELEAFTEAVARIETY I', 'NETWT.3.290Z-(65G']"
1049,['OM']
1050,"['RIO', 'OOKED&READYTOS', 'CHICK', 'RED KIDNE', 'PEAS', 'BEANS', 'IN SALTED WATERE']"
1051,"['Silicone Full Body', 'Reborn Baby Doll', '13 inch', '3.3 Ib', 'Girl', 'Asleep']"
1052,"['1.5 inch', '1.4 inch', 'Weight: 43.3~44.8g']"
1053,"['32.8*29.8MM', 'Weight: 19.3g', 'Length:60cm']"
1054,"['316L Stainless stee', 'Brass', 'AAA Zircon', '4.0cm', '(1.57inches)', '2.1cm', '(0.83inches)', 'Chain length:60cm(24inches)', 'Net Weight: 20.9g (pendant+chain)']"
1055,[]
1056,"['Supplement Facts', 'Serving Size 1 tea bag (Makes 8 fl oz)', 'Amount', '%Daily', 'Per Tea Bag', 'Value', 'Vitamin C (from Organic Rose Hip', 'Organic Acerola Fruit Extract,', 'and Ascorbic Acid)', '18 mg', '20%', 'Proprietary Blend of Herbs', '1,406 mg', 'Organic Tulsi Leaf', '+', 'Organic Lemongrass', 't', 'Organic Lemon Peel', '+', 'Organic Licorice Root', '+', 't Daily Value not established', 'Other Ingredients: Organic Lemon Flavor, Citric Acid', 'WARniNG: Consult your healthcare provider prior to use if you', 'are pregnant.', 'East West Tea Company, LLC', 'Eugene, OR 97402', 'Certified Organic by QAI, Inc.', 'CERTIFIED ORGANIC', 'VEGAN', 'Certified', 'B', 'COMPOSTABLE', 'Corporation', 'TEA BAGS']"
1057,"['Supplement Facts', 'Serving Size 1 tea bag (Makes 8 fI oz)', '% Daily', 'Amount', 'Per Tea Bag', 'Value', 'Vitamin C (from Organic Rose Hip', 'OrganicAcerola Fruit Extract', 'and Ascorbic Acid)', '18 mg', '20%', 'Proprietary Blend of Herbs', '1.406 mg', 'Organic Tulsi Leaf', 't', 'Organic Lemongrass', '+', 'Organic Lemon Peel', '+', 'Organic Licorice Root', 't Daily Value not established', 'Other Ingredients: Organic Lemon Flavor, Citric Acid', 'WARnING:Consult your healthcare provider prior to use if you', 'are pregnant.', 'East West Tea Company, LLC', 'P.O.BOX21124', 'Eugene, OR 97402', 'CERTIFIED ORGANIC', 'Certified Organic by QAI, Inc', 'Certified', 'VEGAN', 'B', 'U', 'V', 'Corporation']"
1058,"['Why Choose this Dual Display Asapter?', 'Display', 'MST Dual Display', 'MST Dual Display', 'SST Dual Display', 'Resolution', '4K@30HZ', '4K@30HZ', '1080P', 'Type C Power', 'Support 60W', 'Delivery Port', 'USB 3.0 Port', 'Up to 5Gbps', 'Up to 5Gbps', 'VGA', '1080P@60HZ', 'Great Value', 'X', 'Expensive', 'Stability', 'X']"
1059,"['output', '87W', 'Qintpw', 'input', '100W', 'Power Delivery up to 100w', 'PD USB-C pass-through charging port can fast charge', 'for Macbook Pro and other USB-C ports devices']"
1060,"['L:15.55IN(39.5cm)', 'Weight:20.2g', 'oMaterial:Zinc Alloy+PU']"
1061,"['Aniforte', 'EINZELFUTTERMITTEL FUR HUNDE', 'FEED MATERIAL FOR DOGS &CATS', 'PFERDE &KATZEN', 'FURNATORLICHGESUNDE TIERE', ""AniForteSalmon Oil can support your pet's natu"", 'AniForteLachsolkann dennaturlichen Stoffwech-', 'ral metabolism and immune system,bone structure,', 'sel und das Immunsystem,den Knochenaufbau sowie', 'skin and coat.The salmon oil is therefore a sensible', 'die Haut und das Fell Deines Tieres unterstutzen.', '100%', 'supplement to normal and raw feeding.', 'Das Lachsol ist daher eine sinnvolle Erganzung zur', 'normalen Futterung und zum Barfen.', 'Natural', 'May contribute to bone,skin and coat health', 'Ensures a shiny coat', 'Kann zur Gesundheit der Knochen,Haut', 'und des Fells beitragen', 'Withvaluable omega-3-fatty acids', 'Sorgt fur ein glanzendes Fell', '100%pure salmon oil from Norway', 'Lachsol', 'Mit wertvollen Omega-3-Fettsauren', 'Composition:Salmon oil (2.2% eicosapentaenoic', '100%reines Lachsal aus Norwegen', 'acid,3.2% docosahexaenoic acid,5.7% a-linolenic', 'Salmon Oil', 'acid,14% omega-3-fatty acids)', 'Zusammensetzung:Lachsol 2,2% Eicosapen', 'Analytical Components:Crude fat 99.5%', 'taensaure,3.2% Docosahexaensaure,5,7%', 'a-Linolensaure,14%Omega-3-Fettsauren', 'Feeding recommendation:', 'Analytische Bestandteile:Rohfett 99,5%', 'NACHHALTIGE', 'Dogs per 10kg.....', '1 teaspoon daily', 'FISCHZUCHT', 'Cats:..', '1/4 teaspoons daily', 'Futterungsempfehlung:', 'SUSTAINABLE FISH FARMING', 'Horses&ponies per 100kg..2teaspoons daily', 'Hundeje 10kg:', '.1Teeloffel taglich', 'Katzen:..', '1/4 Teeloffel taglich', 'Please shake all oils well before use. A slight', 'Pferde&Ponys je 100kg.....2Teeloffel taglich', 'flocculation at the bottom of the bottle is a quality', 'feature of the natural product.For fish oils, such as', 'Alle Ole bitte vor Gebrauch gut schutteln.Eine leichte', 'our AniForte Salmon Oil, we guarantee a shelf life', 'Ausflockung am Flaschenboden ist ein Qualitats', 'of up to 12 months if stored properly (dark &without', 'merkmal des Naturprodukts.Bei Fischolen,wie', 'oxygen supply)', 'unserem AniForte Lachsol, garantieren wir bei', 'sachgemaner Lagerung (Dunkel & ohne Sauer-', 'Store cool,dry and protected from light.', 'stoffzufuhr)eine Haltbarkeit von bis zu 12 Monaten.', 'Best before end,batch:', 'see container base.', 'Kuhl,trocken und lichtgeschutzt lagern.', 'Mindestens haltbar bisCharge:', 'Siehe Behalterboden.', '7', '58', '8', 'SKU:A10000275', 'Einzelfuttermittel', 'Feed Material', '6', 'DERUMWELT ZULIEBE', '0909', 'RECYCELBAR', 'Zur Unterstutzung von', 'To support', 'Knochen,Fell&Haut', 'bones,fur& skin', 'Gorges Naturprodukte GmbH', 'Weihersfeld 42,41379 Bruggen DE', '2', 'www.AniForte.de www.AniForte.co.uk', '250 ml e', 'Tel:021635725080']"
1062,"['SOFT CLOSE!', 'Slides are made of thick steel materials', 'full extension drawer slides are', 'rated for 60 Ibs, smoothly and quiet']"
1063,"['Hygienisch und sauber', '3-layer-technology', 'Anti-Schimmel', 'Wasserabweisend', 'gewebter Stoff', 'anti-moulding', 'water-repellent', 'woven poliester']"
1064,"['chain length:18.11  (41+5cm)', '3.93(10cm)', 'Aquarius', '0.591cm)', '0.511.3cm', 'January 20-February 18', 'Aquarius are the humanitarians of the zodiac and are', 'committed to making the world a better place.You are', 'easygoing and make friends easily.You are', 'unconventional and enjoy life', '2.957.5cm)', 'weight:5g']"
1065,"['ADAPTABLE &', 'SEAT DIMENSIONS', '16in x16in 40 cm x 40 cm', 'ADJUSTABLE', 'WEIGHT LIMIT:110 LBS (50 kg)', 'ADJUSTABLE', 'LENGTH FROM', ""4.4'to5.4"", '7""', '1.3 m to 1.7 m)', '(18 cm)', 'C', 'B', '16(40 cm)', 'O0', '10.6""', '(27 cm)', '16(40 cm)']"
1066,"['y3.3cm', 'W:10.34g', '2.5cm']"
1067,"['Espacioso y compacto', '1,5 kg', 'ligero', '133133', '210cm', '33333373177777', '42 cm', 'KEENFLEX', '32 cm', 'KEENFLEX']"
1068,"['Produktbeschreibung', 'Material : Metall', 'GroBe : 41 x 54 x 4 cm', 'Gewicht : 0.96 KG', 'Bewegung : Leise Bewegung', '12', '11', '1', '10', '2', '54 cm/16.1 in', '9', '3', '22.5 cm /8.8 in', '8', '4', 'M', '7', '5', '6', '41 cm/16.1 in']"
1069,[]
1070,"['9ELMET', 'SIZING', 'CHART', 'ORICINE', 'Weight:1530g50g', 'MEASURE HERE', 'SIZE', 'INCH', 'CM', 'XS', '20.5-21.25', '53-54', 'S', '21.25-22', '55-56', 'M', '22-23', '57-58', 'L', '23-23.75', '59-60', 'XL', '24', '61', 'Helmet Size', 'YS', 'YM', 'YL', 'XS', 'S', 'M', 'XL', '2XL', '3XL', 'Inches', '18', '19', '20', '21', '22', '23', '24', '25', '26', 'Centimeters', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', 'measure with a soft sewing tape or string']"
1071,"['width: 15.8mm', 'thickness:1.1mm', 'Weight: 2.4g']"
1072,"['HEIGHT', '19MM', 'HIDIM', '23MM', 'WEIGHT', '15G']"
1073,"['Le sac""en papier', 'Ce scebriqueipartir de Doube', 'cpussur ISogmpapicrvegetal.', '100%naturel.Kraft blanc', 'double dc kraf brun Contenance.', '33lite.100% Ecogaphik', 'Nelejtezpas.', 'II putservirplusicurs fois']"
1074,"['Place the toppings', 'with any spoon', 'FLANZLICH', 'alpro', ""MAYVER'S"", 'SUPER TASTY!CRUNCHY', 'HALO', 'HEIDELBEERE', 'PEANUT', 'BUTTER', 'NetWt.5 0z (156)', 'ALL NATURAL.NO ADDED SUGA', 'SOYA']"
1075,"['58.5cm', '67cm', '37.5cm', '22.5cm', 'WEIGHTCAPACITY', 'kg', '100KG', '17cm', 'WEIGHT', '3.2KG', '77cm']"
1076,[]
1077,"['Dimension', '7.09in/18cm', '8.86in/22.5cm', '2.36in/6cm', 'Weight: 0.86 Ib']"
1078,"[""QUALITA' ITALIANA"", 'OF', '0', 'SENZA', 'SENZA', 'SENZA', 'MADE IN ITALY', 'SENZA', 'VEGANO', 'OGM', 'LATTOSIO', 'GLUTINE', 'COLORANTI', 'CERTFICATO', 'Il nostro team e composto', 'da medici, chimici, biologi.', 'nutrizionisti e naturopati con', 'oltre 25 anni di esperienza.', 'La nostra missione e diffondere', 'BIOALCALINO', 'la medicina biomolecolare', 'con prodotti innovativi ispirati', 'dalla natura e potenziati dalla ricerca,', 'SPIRULINA', 'ACEROLA', 'operando in modo responsabile.', 'sostenibile e trasparente nei confronti', 'di persone, ambiente e territori', 'OPUS RURI', 'INTEGRATORE ALIMENTARE', 'A BASE DI', 'NOTIFICATO', 'SPIRULINA E ACEROLA', ""ai sensi del DL. vo 169/2004 secondo la procedura di cui all'art. 7 del"", 'decreto legislativo 27 gennaio 1992, n.111 e alla Circolare 6 marzo 2008', 'n.4075-P, del prodotto LATTOQUER-C']"
1079,"['Aloes', 'Aloes', 'BRUCIA GRASSI RAPIDO', 'ANTIOSSIDANTE', 'BRUCIA GRASSI RAPIDO', 'ANTIOSSIDANTE', 'Aloe Vera', 'Asparago', 'Aloe Vera', 'Asparago', 'Interatore alimentare incompresse', '30 CPR', 'Inatorealimtre incmpresse', '30CPR']"
1080,"['YANKee CANDLe', 'AMBRE & BOIS DE SANTAL', '567 g', 'NATURAL & SYNTHETIC FRAGRANCE', 'PARFUM NATUREL ET DE SYNTHESE']"
1081,"['SIGNATURE', 'YANKEe CANDLe', 'AMBER&SANDALWOOD', 'AMBRE & BOIS DE SANTAL', '567 g', 'ATURAL & SYNTHETIC FRAGRANC', 'PARFUM NATUREL ET DE SYNTHESE', 'YANKee CANDLe', 'Iltuo spazio.La tua firma.']"
1082,"['9cm', 'GLISTOPPINIIN', 'FIBRANATURALE', 'MIGLIORANO', ""L'ATMOSFERA"", '16cm', 'ELEGANTEGIARAIN', 'VETROCON', 'ETICHETTE', 'YANKee CANDLe', 'ILLUSTRATE A MANO', 'AMBER & SANDALWOOD', 'AMBRE & BOIS DE SANTAL', 'MISCELADLCERA', 'DISOIADI', 'QUALITAPERUN', 'COLOREVIVACE', '567 g', 'NATURAL &SYNTHETIC FRAGRANCE', 'PARFUM NATUREL ET DE SYNTHESE']"
1083,"['UN REGALOPENSATO', 'PEROGNICASA', 'YANKEe CANDLe', 'AMBER &SANDALWOOD', 'AMBRE & BOIS DE SANTAL', 'NATURAL&SYNTHETICFRAGRANCE', '567 g']"
1084,"['ANKee CANDLe', 'YANKEe CANDLE', '368g']"
1085,"['CAHA', 'SANBENEDETTO', 'SANBENEDETTO', 'NBEN', 'SANBENEDETTO', 'SANBENEDETTO', 'Succoso', 'Succoso', 'e', 'Succoso', 'Succoso', 'ARANCIA', 'ARANCIA', 'CADOTALIMONE', 'ARANCIA', 'ARANCIA', 'CAROTA-LIMONE', 'ARANCIA-CAROTA-LIMONE', 'SANBENEDETTO', 'ZERO', 'Succoso', 'ZUCCHERI AGCIUNTI', '12x0.40L']"
1086,"['METAL ANAL PLUG TRAINING SETS', ""Perfect Beginner's Butt Plug For Anal"", '4.06CM', '3.3CM', '2.79CM', '9.49CM', '8.12CM', '7CM', '47G', '99G', '149G']"
1087,"['ALNATURA', 'Lupine', 'geschrotet', 'lupinconcasse', 'for Salate,Follungen und Saucen', 'proteinreich', 'riche ea proteines', 'BIO7INITIATIVE', 'CORn']"
1088,"['spearmint', 'herbal tea', 'spearmint', 'herbal tea', 'spearmint', 'herbal tea', 'PALANQUIN', 'PALANQUIN', 'PALANQUIN', 'Spearmint', 'Spearmint', 'Spearmint', 'Herbal Tea', 'Herbal Tea', 'Herbal Tea', 'caffeine free', 'caffeine free', 'caffeine free', '40', 'Premium', 'Premium', 'Premium', 'TeasBags', 'TeaBags', 'TeaBags', '80g eNet wt.2.820', '80g eNet wt.2.82o', '80g eNet wt.2.82o']"
1089,"['weight:', '86', 'diameter:', '8cm', '14cm', '2.2cm']"
1090,"['E', 'OZ', '50', 'h', ""Mom's"", 'burning time', 'LAST', 'Nerve', 'EcO-friendly']"
1091,"['Miami Cuban Link Chain', 'Real Gold Chain Look', 'Chain size:', 'A.46cm Weight:51g', 'B.51cmWeight:58g', 'C.55cm Weight:64g', 'D.61cm Weight:71g', 'E.66cm Weight:77g', 'F.71cmWeight:84g', 'G.76cm Weight:90g', 'TOP', 'Gold Plated', 'Durable Functional Clasp', '9mm (0.35 inch)', '46cm', '51cm', '55cm', '61cm', '66cm', '71cm', 'Hand-made-welding', '76cm']"
1092,"['Weight:0.7KG', 'Shoulder Strap Length: 130CM', '15CM', '21CM', '10.5 Inch', '17CM', '25CM', '14CM', '29CM']"
1093,"['Product Dimensions', 'All dimensions are approx', '75cm', '62cm', '15cm', '70cm', '56cm', '(to top of backrest)', '2.2kg']"
1094,"['waggedy', 'Time-Released + Glucosamine', 'Daily', 'Essentials', 'Senior', 'Providesa', 'Full Spectrum', 'of Vitamins and', 'Minerals', '60 Chewable Tablets']"
1095,"['Raised Smooth Handle', 'Large Capacity Drawers', 'R', 'ER', 'SK-II', 'YO']"
