index,text,entity_name,entity_value
2357,"['Size', '12', 'CM', '7.9 inch iPad', '18', 'CM', '14', '7.9 inch', 'CM', '12 CM', '20CM', '28 CM', 'Weight:', '0.80KG', 'Material: PU Leather', 'Shoulder Strap:', '120CM', 'Compatible iPad: 7.9""']",item_weight,0.8 kilogram
2358,"['BATTERYFREE', '20,000', 'RPM', 'AUTOMATIC', 'STAINLESS STEEL', 'START', 'SHELL', '27KG', '27KG IN', 'SOLID ZINC', 'RESISTANCE', 'ROTOR', 'powerball']",item_weight,27.0 kilogram
2359,"['RONTLINE', 'SPOTON', 'W/YSPOT ONSOLUTION', '14', 'FRONTLINE', 'pipette', 'of 0.67 mL', 'SPOTON', 'DOG', '10%W/v SP0TON SOLUTION', 'Fipronil 67mg', 'KILLS', 'FLEAS,TICKS', '& LICE', 'FOR DOGS', '2 up to 10 kg', 'Boehringer', 'Ingelheim']",item_weight,10.0 kilogram
2360,"['FRONTLINE', 'SPOTON', 'DOG', 'KILLS FLEAS', 'KILLS TICKS', 'FORDOGS', '2 up to 10 kg']",item_weight,10.0 kilogram
2361,"['12x', 'Spulmaschine', 'geeignet', '100', 'ml', 'Silikonring', '9,0 cm', '5,0 cm', 'KG', '0.13 Kg']",item_weight,0.13 kilogram
2362,"['PRODUCT SIZE', 'KG', 'WEIGHT:', '0.55KG', '28CM/11.02in', '40cm/15.74in', '42cm/16.54in', '28CM/11.02in', '.87in', 'Bottom expansion layer', '12CM/4.72in']",item_weight,0.55 kilogram
2363,"['PRODUCT SIZE', 'KG', 'WEIGHT:', '0.55KG', '28CM/11.02in', '40cm/15.74in', '42cm/16.54in', '28CM/11.02in', '.87in', 'Bottom expansion layer', '12CM/4.72in']",height,28.0 centimetre
2364,"['64mm', '140mm', 'Type:Ampoule LED E27 Vintage', 'Puissance:4w', 'Tension:220-240v', 'Puissance equivalente:40w', 'Lumens:400lm', 'Temperature de couleur:2700k', 'IRC:90+', 'Caracteristiques: Pas de stroboscope']",voltage,"[220.0, 240.0] volt"
2365,"['Super weicher Flauschestoff', 'Super soft fluffy fabric.', 'e', '000', 'Waschbar bei 60C', 'Washable at 60C', 'corimo']",item_weight,666.0 pound
2366,"['OThe Gr', 'Bega', 'Bega', 'PROCESSEDCHEESE', 'PROCESSEDCHEESE', 'SNE', 'TheG', 'Beq', 'Beq', 'PROCESSED CHEESE', 'PROGESSED CHEESE', 'PROCESSEDCHEESE', 'PROCESSED CHEESE', 'T', 'Bega', 'Bega', 'Bega', 'Bega', 'PROCESSED-CHEESE', 'PROCESSEDCHEESE', 'PROCESSEDCHEESE', 'PROCESSED CHEESE', '200gNET', 'TG', 'PIND', 'The Gr', 'TG', 'Beq', 'Beqe', 'Beq', 'PROCESSEDCHEESE', 'PROCESSED CHEESE', 'PROCESSEDCHEESE', 'PROCESSEDCHEESE', 'The Gre', 'CONE', ' The', 'T', 'Be', 'PROCESSEDCHEESE', 'PROCESSEDCHEESE', 'PROCESSEDCHEESE', 'PROCESSEDCHEESE']",item_weight,300.0 gram
2367,"['Made from 100%', 'healthy cow milk.', '200g NET', 'Bega', 'R']",item_weight,200.0 gram
2368,"['Nutrition Facts', 'Nutrition Facts', 'Serving Size:1/6 can 33g)', 'Serving Per Container:about 6', 'Amount Per Serving', 'Calories', '100', 'Calories from fat', '70', '%Daily Value', 'Total Fat 8g', '12%', 'Saturated fat 6g', '30%', 'Trans fat Og', '0%', 'Cholesterol 30mg', '10%', 'Sodium 490mg', '20%', 'Total carbohydrate 2g', '1%', 'Dietary fibre 0g', '0%', 'Sugars 0g', 'Protein 6g', 'Vitamin A 0%', 'Vitamin C0%', 'The Great A', 'Calcium20%', 'Iron 0%', '*Percentage Daily Values arebased on a2,000', 'calorie diet. Your Daily Values may be higher or', 'lower denendina on vour calorie needs']",item_weight,33.0 gram
2369,"['Rich in taste and', 'nutrition', '200g NET', 'Bega', 'R', 'The Great Austr', 'NUTRITONN']",item_weight,200.0 gram
2370,"['Delicious snacks for', 'the whole family', 'R)', 'The Great Au', 'Bega', 'PROCESSED CHEESE']",item_weight,200.0 gram
2371,"['MANOFACTORED-DATE:', 'TASTE', 'JULIAn CODE', '3', '""Feb17,21', 'Julian date of 04821 represents', 'Day of Year', 'YEAR', 'Year', '049', '200g NET', 'Bega', 'R', 'The Great Austra', 'M0492105:565']",item_weight,200.0 gram
2372,"['CLASS', '50cm', 'HOMECOLLECTION', '2x', '2x', '100cm', '100%', '140cm', 'BAUMWOLLE', 'JJ', 'STOFFART', 'FROTTEE', 'HANDTUCH', '70 cm', '16cm', 'DUSCHTUCH', 'HAUT', '4x', 'FREUNDLICH', '4x', 'cm', '1', 'GEPRUFTE', 'cm', 'QUALITAT', '50', 'WASCHHANDSCHUH', '30 cm', '500g/', 'GASTETUCH', 'm2']",item_weight,500.0 gram
2373,"['OEKO-TEX', '500g/m', 'CONFIDENCE IN TEXTILES', 'STANDARD 100', '2015OK0549AITEX', '100% Baumwolle', 'Tested for harmful substances.', 'www.oeko-tex.com/standard100']",item_weight,500.0 gram
2374,"['Sandwichera Grill', 'MaxellLower', 'MaxelLPower', 'Panini', '750W', '750W', 'Idealppanyaches', 'Base antiadherente', 'Medidas de placa (aprox)230x145mm', 'POTENCIA', 'Controlde temperatura automatica', 'BASE', 'Proteccion de sobrecalentamiento', 'CONTROL DE', 'ANTIADHERENTE', 'MEDIDAS PLACA APROX.', 'IndicadorLED', 'TEMPERATURA', '230X145MM', 'Patas con antidesizante', 'ATOMATICO', '220-240V50/60Hz']",voltage,"[220.0, 240.0] volt"
2375,"['PRODUCT PARAMETER', 'I', '1.7""', 'I', '6.5""', '12""', 'Weight', '0.2kg', 'Thickness', '2MM']",item_weight,0.2 kilogram
2376,"['1.5cm', '1.5cm', '30cm', '33LB', '15KG', '13cm', '33LB', '38cm', '33cm', '33LB', '15KG', '33cm', '33LB', '160cm', '13K6', '160cm', '800cm', '33cm', '33LB', '15KG', '33cm', '33LB', '135KG', '9cm', '62cm']",item_weight,15.0 kilogram
2377,"['NERDY STATS', '10:45', 'Compatible devices: Laptops, Android Devices,', '(newer) iPads, Bluetooth devices w/ USB-C charging ports', 'USB Type: USB-C', 'Max Wattage: 10oW (emarker)', 'Data Speeds:480mbps', 'When charging larger devices such as laptops', 'please be sure to use a minimun of 45w wall charger']",wattage,100.0 watt
2378,"['Living room', 'Office', 'H2O+2', 'SUITABLE PLACES', 'Dining room']",item_weight,2.0 ounce
2379,"['Le sac""en', 'Ce sac est fabrique a', 'epaisseur 180g/mp', '100% naturel.kraft ', 'double de kraft brun', '33 litres.100%']",item_weight,180.0 gram
2380,"['Le sac""en', 'Ce sac est fabrique a p', 'epaisseur 180g/mpa', '100% naturel.kraft bl', 'double de kraft brun', '3litres.100%']",item_weight,180.0 gram
2381,"['Le sac""en papit', 'Ce sac est fabrique ra ar', 'epaisseur 180g/mperveg', '10096 naturel.kraft b ', 'double de kraft brun']",item_weight,180.0 gram
2382,"['Le sac""e', 'Ce sac est fabriqu', 'epaisseur 180g/m', 'double de kraft', '33tres100%', 'Ne le jetez pas.', 'II peut servir plu']",item_weight,180.0 gram
2383,"['Le sac""e', 'Ce c est fabrqe', 'epaisacur 180g/m', 'H0%ar', 'doube de krsn', '1', 'Neys par']",item_weight,180.0 gram
2384,"['WADE', 'Safe Inflation', 'Sturdy Seam', 'Valves', '250', 'LBS', 'Super bearing capacity.', 'Skin-friendly', 'Mesh', 'Suitable for most people varying in size']",item_weight,250.0 pound
2385,"['INFORMATION', 'Name', 'Name4', 'Name2', 'Name3', '10 mm', '8mm', 'Material', 'Stainless Steel', 'Series', 'Bracelet', 'Weight', '24 g (About)', 'Perimeter', '19cm', 'The size of the product is meosured manuolly.There may be some errors.', 'Pleose take the actual product os thestandard']",item_weight,24.0 gram
2386,"['ZONA DEBARBACOAAMPLIA', 'Idealpara5-15 raciones', 'Outsunny']",voltage,112.0 volt
2387,"['NESCAFE', 'NESCAFE', 'Dolce', 'Dolce', 'Gusto.', 'Gusto.', 'Nestle.', 'Nestle.', 'Nesquik', 'Nesquik', 'calcium', 'calcium', '16x', '16x', 'NESCAFE', 'NESCAFE.', 'Dolce', 'Dolce', 'Gusto.', 'Gusto.', 'Nestle.', 'Nestle.', 'Nesquik', 'Nesquik', 'calciun', 'calcium', 's', '16x', '16x']",item_weight,15.0 gram
2388,"['Holds up to 200 pegs !!!', 'Draw String', 'Reinforceds', 'Material', 'Carabiner Clip', 'Extended Stainless', 'Steel Buckle', 'Stable and Practical', 'Hanger Clips']",item_weight,200.0 ton
2389,"['EEE', 'HEET']",item_weight,21112.0 ton
2390,"['RIBOVITA', 'VITAMINA', 'MASTICABILE', 'GUSTOARANCIA', 'INTEGRATORE ALIMENTARE', 'a base diVitamina C con edulcoranti', '120', 'compresse masticabili da 1200mg', '144 g']",item_weight,144.0 gram
2391,"['PELLE RADIOSA', 'SORRISO RRESSTIBILE', 'Favorisce il collagene per la', 'VITAMINA', 'normale funzione della pelle.', 'MASTICABILE', 'GUSTO ARANCIA', 'delle gengive, e dei denti.', 'INTEGRA', '120', 'compresse masticabili da 1200 mg']",item_weight,144.0 gram
2392,"['OGNICOMPRESSA', 'MASTICABLE', 'E UNA COCCOLA', 'UNA PIACEVOLE', 'CARAMELLA CHE', 'UNISCE GUSTO E', 'BENESSERE', 'E DONA UN', 'VITAMINA', 'SORPRENDENTE', 'MASTICABILE', '120', 'EFFETTO', '120 compresse', ""da'1200 mg"", 'SPEZZA FAME']",item_weight,1200.0 milligram
2393,"['tiptoi', '2-3', 'Jahre', 'Das spielerische', 'Lernsystem', '23', 'Suchenun Entdecken', 'Heine Welt', 'tiptoi.', 'Spielen.', 'Lernen.', 'Wissen', 'Musik', 'Spiele', 'Starter-Set', 'Stift +Buch,Meine Welt', 'Ravensburger', '2-3', 'Suchen undEntdecken', 'ipiok', 'Meine Welt', 'tiptoi']",item_weight,14.0 pound
2394,"['SMART LED STRIPLIGHTS', 'AFETYRGB LEDSTRIP COMBO12VSMD 5050 LED STRIP', 'RGB', '....................0', 'DIMMABLE', 'APP CONTROL', 'IRREMOTECONTROL', '5MLENGTH', 'MUSICSYNC', '(COFP)', '3', 'G', 'B', 'R', 'FADES', 'AUTO', 'GR', 'JUMP', '2-', 'LEDCONTROLLER']",voltage,12.0 volt
2395,"['Simply Keto', 'NUR 0,4G', 'KOHLENHYDRATE', 'PRO100ML', 'BE  VERWENDONG', 'miT MANDeLmiLcH']",item_weight,0.4 gram
2396,"['6cm', '8cm', '1.5cm', 'size:1.5*6*8cm', 'weight:1.6g', 'Bracelet']",item_weight,1.6 gram
2397,"['Kaju Katli', '200g', 'NETWT:-', ""Singla's."", 'M.R.P :-', 'See the MRP Sticker', 'M.F.G:', 'E.X.P :-', 'Issal', 'MANUFACTURED & MARKETED BY-SINGLA SWEETS', 'FSSAINo:23319003001762', 'A-139/140, Main Road, IP Extension', 'Madhu Vihar. East Delhi - 110092', 'FSSA1N0:-23319003001762', 'CUSTOMERCARENO:-011-22232323']",item_weight,200 gram
2398,"['R', 'ROODS', 'FRESH', 'X0C10ADKON', 'Nutritional Data', 'Packaging Date:', 'NETWEIGHT', 'M.R.P.', 'Information (100g)', 'Energy(kcal654', 'Carbohydrates 14g', 'gm', 'Sugar83g', 'Incl.of all taxes', 'TotalFats15g', 'SaturatedFats:6g', 'No Artificial Colour, Flavours and Preservatives', 'Protein15g', 'Sodium/Sats2mg', 'Fiber:12g', 'Food Allergens-Contains tree nuts', 'MAKE IN INDIA', 'Do not buy the pack if it is tempered or damaged', 'The image shown is for pictorial representation only', 'Best Before 12 MonthS from packaging date', 'Store in a cool dry place away from sunlight', 'Repacked & Marketed by:Asia International', 'Country of OriginINDIA)', 'R 300,Gali No.12, Ramesh Park laxmi Nagar,Delhi-110092', 'ssal', '23320009000502', 'www.roodsfresh.in', 'Mroodsfresh@gmail.com', 'roodsfresh', '23320007000839', 'For any feedback/complaint.Please feel free to contact us.', '+91-9650315021']",item_weight,100 gram
2399,"['Length', '157.6cm / 62.04in', 'width', 'Height', '(without Stand)', 'Screen Size', '8.8cm', '(with Stand)', '178cm/70in', '3.46in', '88.5cm', '34.84in', 'Weight with Stand 22.94kg']",item_weight,22.94 kilogram
2400,"['HIGH TENSION SUPPORT', '- 30 Ibs String Tension, More Power & Better Control', '30', 'LBS']",item_weight,30 pound
2401,"['CHILLI GARLIC', 'SPRINKLER', 'DESIGNED FOR CHEFS']",item_weight,500 gram
2402,"['BIRDFOOD FOR', 'MEDIUM BIRDS', 'ZuPreem', 'COCKATIELS', 'LOVEBIRDS', 'FruitBlend', 'CONURES', 'QUAKERS', 'Flavor', 'with natural flavors', 'Healthy And Delicious Nutrition For', 'Everyday Feeding.Smart Pellets', 'Fortified With Essential Vitamins', 'And Minerals.', 'Essential', 'Nutrition', 'avec des aromes naturels', 'MSA', 'NET WT PESO NETO POIDS NET 14 oZ397g)']",item_weight,397 gram
2403,"['1.1cm', 'Zircon', 'Black Gun Plated', '1.1cm', 'Size:6.7.8', 'I TIPS:manual measuring permissible error', 'Weight:About4.2g']",item_weight,4.2 gram
2404,"['Putani Chutney Pudi', 'Gun Powder', '250g']",item_weight,250 gram
2405,"['first', '100%', '55""Trampoline', 'STAINLESS', 'play', 'With Safety Net', 'STEEL.', 'RG', '120', 'MAX.', 'Noiseless', 'first', 'play', 'MORESTABLE', 'U-SHAPELEGS']",maximum_weight_recommendation,120 kilogram
2406,"['Adjustable', '6.70 inch (17cm)', 'Stainless Steel', '1.17 inch', 'Material: Stainless Steel', 'Series: Urn Bracelet.', 'Weight: 24.2g(About)', 'Adjustable : 17-26cm']",item_weight,24.2 gram
2407,"['PRODUCTINFO', '63.58', '40.1""', '79.9', '60.23""', '22.8', 'Pine', 'product dimension', '183LBS', '63.58""Wx22.8""Dx40.1""H', 'mattress dimension', '60.23Wx79.9Dx4.7H']",maximum_weight_recommendation,183 pound
2408,"['nei', 'FORTEED EFFICIENTE', 'Motore del', 'mozzo da.250W', '250w+', '25km/h', '45N.m', '7-Speed', 'PRODUZIONE DIPICCO', 'MASSIMA VELOCITA', 'COPPIA MASSIMA', 'CAMBIO SHIMANO']",wattage,250.0 watt
2409,"['NOMEAT CONTAINED', 'S&B.', 'GOLDEN', 'CURRY', 'HOT', 'JAPANESE CURRYMIX-', '05<', 'NETW.P7.8z220g)12rg12']",item_weight,220.0 gram
2410,"['PRODUCTDIMENSON', ""LIGHTWEIGHT CHILDREN'S BACKPACK"", '13CM/5.12', '25CM/9.8""', '20CM/7.87', 'Deer', '5CM/2""', '23CM/9""', 'KG', '225G~2APPLES', '225G', 'Deer']",item_weight,225.0 gram
2411,"['tungsten carbide', 'high polished', '6mm', 'Weight:10.4g', 'IP blue plating']",item_weight,10.4 gram
2412,['20'],item_weight,2.0 gram
2413,"['PC cover', 'aluminum good heat', 'dissipation design', 'on/off switch', 'USB plug (DC5V']",voltage,5.0 volt
2414,"['Ring Size: #4-#12 Available', '925 Sterling Silver', 'High Polish.', '1.8mm', '(0.07"")', 'Thickness:1.1mm', 'Net weight: 1.2-1.6g']",item_weight,"[1.2, 1.6] gram"
2415,"['Braided rope', '>Magnetic buckle', 'Perimeter:19 cm', 'Smokey', 'Jeana', '12mm', 'S925Silver', '5 mm', 'Material', 'S925 Silver', 'Series', 'Bracelet', 'Weight', '8.8 g (About)', 'Perimeter', '19cm', 'The size of the product is meosured manuolly.There may be some errors.', 'Pleose take the actual product os the standard']",item_weight,8.8 gram
2416,"['GIMOKA', '100 CAPS', 'VELLUTATO', 'GIMOKA', '800g e', '800rp', '28.22 oz.', 'VELLUTATO', '/Best befo', 'nes de/', 'GIMOKA', 'VELLUTATO']",item_weight,28.22 ounce
2417,['330GRMS (10)'],item_weight,330.0 gram
2418,"['ROUGH', 'AMMO']",item_weight,330.0 gram
2419,"['OWWW', '2M', 'C-tube', '330GRMS (10)']",item_weight,330.0 gram
2420,"['Awesome 316L Stainless Steel Necklace', 'Solid and Sturdy, Great for Daily Wearing', 'Length of Chain:71cm (28"")', 'Width ofChain: 7mm(0.27"")', 'Stylish Wheat Chain', 'Comfortable to wear', ""and won't harm the neck"", '39.4mm', '(1.55"")', '316L Stainless Steel', 'Lasting Color Retention', '14""', 'Improved Snap Clasp', 'Good quality and easy to use', '29mm1', 'Net weight: 124.7g']",item_weight,124.7 gram
2421,"['Selecuve', 'TIMOTHY HAY', 'Seeenve', 'SeeeNe', 'IMOTHY HAY', 'Selective', 'TIMOTHY HAY', 'Selective', 'TIMOTHY HA', 'Selective', 'TIMOTHY HAY', 'Selective', 'TIMOTHYHAY', 'Selective', 'SCIENCE', 'Selective', 'ATURAL', 'TIMOTHY HAY', 'DELICIOUSLY NUTRITIOUSNATURALLY HIGH IN FIBRE', 'SUPPORTS DENTAL AND DIGESTIVE WELLBEING ENCOURAGES NATURAL FORAGING']",item_weight,4.4 pound
2422,"['serecave', 'sereciive', 'TIMOTHYHAY', 'erecave', 'TIMOTHY HAI', 'Selective', 'TIMOTHY HAY', 'Selective', 'TIMOTHY HAY', 'MOTHY HAY', 'Selective', 'Selective', 'TIMOTHY HAY', 'elective', 'TIMOTHY HAY', 'SCIENCE', 'Selective', 'NATURA,', 'TIMOTHY HAY', 'SUPPORTS DENTAL AND DIGESTIVE WELLBEING ENCOURAGES NATURAL FORAGING', 'DELICIOUSLY NUTRITIOUS -NATURALLY HIGH IN FIBRE', 'Nety']",item_weight,4.4 pound
2423,"['AQVO', 'SCENTED CANDLES', 'Wness Every Moment Wort Celeerating', '100%Natura Soy Wax', '10Z280G', 'MY', 'CHILD', 'GAVEME']",item_weight,280 gram
2424,"['6Oh of Burning Time', 'Pure 1Ooz soy wax', '10% Natural', 'Lavender Essential Oil']",item_weight,10 ounce
2425,"['Advancee', 'em', 'X', 'AQVO', 'BSARAS', 'AQVO', 'Crhbrratiny', 'HAPP', 'SCENTED CANDLES', 'fWorth', 'Witness Enry Mone', 'OMG', '10r', 'Veddinc', 'IAPPY', 'st', '100%', 'MY', 'CHILD', 'GAVEME', 'This is the coaster for you', 'the candle coaster not only insulates the heat, but also prevents dust']",item_weight,10 ounce
2426,"['FAVORITE', 'MY', 'CHILD', 'GAVEME', 'THEKINFOLK TABL', 'AQVO', 'SCENEECNES', '10280', 'GIFT']",item_weight,10 ounce
2427,"['TM', 'SPICY', 'CARTE', 'Straight From Farmer To Customer', 'www.spicycarte.com', 'Item', ':KUDAMPULI (GAMBOOJE)', 'M.R.P ', ':', '4991-', '(Incl of all taxes)', 'Grade', '..', 'Net Weight', ':500GM', 'Packaging Date :', 'Lot No', 'Customer Care:', 'Packed By:', '9400856700', 'SAHANA SPICES', 'Best before 6 months from', 'ALLEPPEY', 'the date of packing', 'KERALA-690513', 'fssa', 'No.21318161000310', 'REUSE', 'Keep Your', 'REDUCE', 'RECYCLE', 'A', 'City Clean']",item_weight,500 gram
2428,"['Chain length:', '38cm+7cm', 'weight:5/g']",item_weight,5 gram
2429,"['STASH', 'STASH', 'TEACOMPANY', 'asmine Blossom', 'GREENTEA', 'GREEN TEA', 'fragre', 'Jasmine', 'eat', 'ish1g', 'ina', 'Blossom', 'isa', 'Green tea delicately', ""INGREDIENT'S"", 'scented with floral', 'minegreen tea', 'jasmine blossoms', 'NON', '20 TEA BAGS', 'GMO', 'Project', 'VERIFIED', 'NET WT1.3 oz (38 g)', 'nongmoproject.org']",item_weight,38.0 gram
2430,"['Weight: 155g', '(Length)', '134mm', '21 mm (Height)']",item_weight,155.0 gram
2431,['GuaR oply when'],wattage,5.0 watt
2432,"['10cm', ' 30cm', 'product information (with induction)', 'Cold white', 'Lamp type:e', 'LED', 'Color temperature:', '6000-6500K', 'warm white', 'Lamp beads:', '13 pcs', 'Color temperature:', '2800-3200K', 'Voltage:', '220-240 V', 'Power:', '24W', 'Sensing range:', '0.8-8m', 'Lumens:', '2160LM', 'Protection level:', 'IP44', 'Material:', 'Aluminum + ABS']",voltage,"[220.0, 240.0] volt"
2433,"['10cm', ' 30cm', 'product information (with induction)', 'Cold white', 'Lamp type:e', 'LED', 'Color temperature:', '6000-6500K', 'warm white', 'Lamp beads:', '13 pcs', 'Color temperature:', '2800-3200K', 'Voltage:', '220-240 V', 'Power:', '24W', 'Sensing range:', '0.8-8m', 'Lumens:', '2160LM', 'Protection level:', 'IP44', 'Material:', 'Aluminum + ABS']",wattage,24.0 watt
2434,"['SOLSTICE', 'DURABLE', 'ZIP CLOSURE WITH', 'METAL RUNNER', '250GSMUNIFORM WAVE WITH HIGH TC', 'COTTON EABRIC']",item_weight,250.0 gram
2435,"['AREFRESHING', 'COCO', 'WAVE', 'INDA', 'NATURAL', 'COCONUT', '.WATER', 'Enriched with Vitamin C', 'FROM THE', 'O', 'O', 'SHORES', 'OF INDIA', '250me 8.45FLOZ)', 'FROM THE HOUSE OF', 'Parachute']",item_volume,8.45 fluid ounce
2436,"['8cm/3.15inch', '9.5cm/3.74inch', 'CAPACITY:310ml', 'WEIGHT:339g']",item_weight,339.0 gram
2437,"['Nahrungserganzungsmittel', 'Zutaten:', 'Nahrwerte', 'Pro Tagesportion', 'NRV*', 'Mumijo (Shilajit) mit mind. 5 % Fulvinsaure.', '(Ursprung:Asphaltum punjabianum)', 'Mumijo', '800 mg', '**', 'Verzehrempfehlung:', '2 x taglich 2 Messloffel (400 Milligramm)', '40 mg', 'mit Wasser oder Saft nehmen.', 'Fulvinsaure', '**', 'Die angegebene empfohlene tagliche', '* Nahrstoffbezugswerte NRV (%)', 'Verzehrmenge darf nicht uberschritten', 'gemaB Verordnung (EU) Nr.1169/2011', 'werden.', 'Anhang Vill NRV:Nutrient Reference Values', 'Nahrungserganzungsmittel ersetzen', '** keine Empfehlung vorhanden', 'keine abwechslungsreiche und ausgewogene', 'Ernahrung und gesunde Lebensweise.', 'AuBerhalb der Reichweite von', 'kleinen Kindern aufbewahren', 'Trocken lagern.', 'Mindestens haltbar bis:', 'natirlich lans /eben UG', 'siehe Etikett', '(haftungsbeschrankt)', 'Ketschendorfer Str. 37 . 96450 Coburg.', 'Inhalt:', 'www.natverlich/ans/eben.de', '100 g']",item_weight,400.0 milligram
2438,"['Rubber chewing', 'bumps', 'Sound', 'hole', 'Replaceable', 'granary lid', 'diameter: 5.59 in', 'Length:5.59in', 'Width:5.59in', 'Height:5.59in', 'Weight:1.07lb']",item_weight,1.07 pound
2439,"['Amla Chatpata Candy', 'Indian Gooseberry Chatpata Candy', 'Net Weight500 g', 'A Product of Patanjali Ayurved']",item_weight,500 gram
2440,"['PATANIALL', 'Amla Chatpata Candy', 'Ayurvedic Proprietary Medicine', 'Composition:Each 100 g contains', 'A', 'Phylanthus emblica', 'Frt', 'Frut', '65:0009', 'Sur', 'Sacobarum offonaum', 'Cysial', 'Srp', '1S.5989', 'g Sodum cde', 'Dy go Poy', 'Minera', '4.180', 'Maogler ndica', 'Sana Nan', 'Dylu', 'Posde', '1058', 'Sodm ch', 'Minera', 'Pouder', '2500g', 'KasMrch', 'Porinum', 'Frul', 'Poede', '1.6649', 'Piecnctum', 'Frut', 'Ponde', '1.6040', 'Ammoraun Chioride', 'Minoa', 'Poxder', '1009', 'Bunicspesicam', 'Seed', 'Powder', '08329', 'Ominun cminuni', 'Lavag', 'Seed', 'Ponder', '0829', 'GPo', 'Sygi.aromaticum', 'Ziogber oonsle', 'Plower8ud', 'Powder', '08329', 'Nost', 'Roxzome', 'Powde', '0.4569', 'Pudra', 'Citrus Lmon', 'Frot', 'Powde', '04169', 'Mortha spicale', 'OryLoa', 'Poado', 'rsa fragars', '0.416g', 'DiNe', 'Frut', '0.4166', 'Onomomzeenim', 'yeg', 'Poxde', '0.3129', 'Asin', 'Trachypamaom', 'Frul', 'Powde', '0.3129', 'Feruo fooa', 'Exucale', '0.250g', 'Myrica fraa', 'No artfcial colours or flavours added', 'MADE IN BHARAT', 'TARAHAMISGAM']",item_weight,100 gram
2441,"['Ayurvedic Proprietary Medicine', 'Composition:Each 100 g contains', 'Ania', 'Phyllanthus emblica', 'Fruit', 'Frult', '65.000g', 'Sugar', 'Saccharum offcnarum', 'Crystal', 'Syrup', '15.5889', 'Unagua Sodium chonde', 'Mineral', 'Fowder', '4.166g', 'Ory Mango Powde', 'Mangfer indica', 'Dry frit', 'Powder', '3.1259', 'Saindha Namak', 'Sodium chioride', 'Mineral', 'Powder', '2.5009', ' ', 'Pippaf Chos', 'Piper kngum', 'Frul', 'Powder', '1.6649', 'Kal Mrch', 'Piper ngruen', 'Frut', 'Powder', '1.8649', 'RER', 'Nausadar', 'Ammonium.Chloride', 'Mnenl', 'Powder', '1.041g', 'Kal Jeera', 'Bunicm persicum', 'Seed', 'Powder', '0.8329', 'Joera', 'Cuminun cyminn', 'Levang', 'Seod', 'Powder', '0.832g', 'Szygum aromaticm', 'Dry Grger Powder', 'Flower Bud', 'Powder', '0.832g', 'Nmbu sat', 'Zingiber offionaie', 'Rhizome', 'Powder', '0.4169', 'Cierus Limon', 'Pudina', 'Frul', 'Powder', '0.4169', 'Mentha spicata', 'Dry Leal', 'Powder', '0.416g', 'Javtn', 'Myristica fragrans', 'Dacin', 'Frull', 'Powder', '0.416g', 'Apain', 'Cinnamomum zeyianicum', 'Bark', 'Powder', '0.3129', 'Suh Hing', 'Trechyspermum ammi', 'Fruia', 'Powder', '0.312g', 'Jaaypl', 'Forua foetida', 'Exudate', 'Powder', '0.250g', 'Myrisica fragrans', 'Seed', 'Powder', '0.205g', 'added']",item_weight,100 gram
2442,"['M', 'NUTRIMUSCLE', 'Stength&', 'BukErhence', 'MASSIVE', 'Enrichedwt', 'EssentarAminoAcids', 'MUSCLE', 'HghProtein', 'MASS GAINER', 'Conten', '1365CALOR', '238GCARSOHYDRATE', '80GPROTEN', 'Net Weight']",item_weight,7 pound
2443,"['1365', 'CALORIES*', '238G', 'Fast Recovery', 'CARBOHYDRATES*', '80G', 'PROTEIN*', 'Fast Absorption', '7', 'Ibs', 'Net Weight', '100% DopeFree', 'Gluten Free']",item_weight,7 pound
